ETD,Date,Tot Daily Flt,departureoveralldelaytime,IROP,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Temp Dew Spread,Arr Gust Wx,Arr Gust Wy,Dep Drizzle,Dep Ice,TS,FZ Rain,Rain,Snow,Fog,Haze
1850,929,78,23,1,0.0,6,5,50,0.0,1027,17,10,11,0.2180664843456000,4.160956394810720,0.27621754683776000,5.270544766760250,0.0,6,4,58,0.0,1028,15,10,9,1.1648202332575300,-0.7564431041875380,0,0,0,0,0,0,0,0
845,930,78,7,1,0.0,9,35,66,0.0,1025,15,10,6,-0.10180570421748700,5.832444888412280,-0.13089304827962600,7.498857713672930,0.0,3,9,72,0.0,1029,7,10,4,1.8265464449544900,3.744975192913200,0,0,0,0,0,0,0,0
1030,930,78,32,2,0.0,9,31,66,0.0,1024,16,10,7,0.10180570421748600,5.832444888412280,0.12119726692557900,6.943386771919380,0.0,4,15,68,0.0,1029,10,10,6,1.0080078983319500,4.042898859483320,0,0,0,0,0,0,0,0
1135,930,78,0,2,0.0,10,32,64,0.0,1024,16,10,6,0.0969578135404632,5.5547094175355100,0.11634937624855600,6.665651301042610,0.0,5,19,64,0.0,1028,11,10,6,0.3631489281152420,4.15081124204894,0,0,0,0,0,0,0,0
1320,930,78,22,1,0.0,10,36,62,0.0,1022,17,10,7,0.09210992286344000,5.276973946658730,0.10180570421748600,5.832444888412280,0.0,6,23,60,0.0,1026,14,10,8,-0.5416415262451000,4.411316229516990,0,0,0,0,0,0,0,0
1530,930,78,0,0,0.0,11,45,60,0.0,1021,18,10,7,-0.1551088742333370,4.4417370089737600,-0.1841917881520870,5.2745626981563400,0.0,7,23,58,0.0,1025,16,10,9,-1.0622688677349200,4.6011919725969400,0,0,0,0,0,0,0,0
1600,930,78,13,1,0.0,11,41,63,0.0,1020,18,10,7,-0.14541456959375300,4.164128445912900,-0.16480317887292000,4.7193455720346200,0.0,7,22,62,0.0,1024,15,10,8,-1.0395584540888000,4.8907380036690300,0,0,0,0,0,0,0,0
1630,930,78,0,2,0.0,11,41,63,0.0,1020,18,10,7,-0.14541456959375300,4.164128445912900,-0.16480317887292000,4.7193455720346200,0.0,7,22,62,0.0,1024,15,10,8,-1.0395584540888000,4.8907380036690300,0,0,0,0,0,0,0,0
1700,930,78,3,0,0.0,12,37,65,0.0,1019,18,10,6,-0.06302257880130140,3.61056112139808,-0.07756625083237100,4.443767534028410,0.0,8,21,65,0.0,1023,15,10,7,-1.0395584540888000,4.8907380036690300,0,0,0,0,0,0,0,0
830,1001,74,29,1,0.0,17,96,91,0.5,1014,19,10,2,-2.218431972353590,-1.6717083976445800,-3.5494911557657500,-2.6747334362313200,0.0,9,100,87,0.1,1015,11,10,2,-1.2660983784445000,3.677016682886230,0,0,0,0,0,0,1,0
1320,1001,74,7,1,0.0,20,76,87,0.0,1013,22,10,2,-2.207996934305020,-3.533533733985110,-3.679994890508370,-5.889222889975180,0.0,16,100,95,0.1,1012,17,10,1,-4.972609476841370,-0.5226423163382650,0,0,0,0,0,0,1,0
1415,1001,74,67,2,0.0,20,69,87,0.2,1013,23,10,3,-1.8916270822481100,-3.7125271841182,-3.02660333159698,-5.940043494589120,0.0,17,100,95,0.5,1011,18,9,1,-5.7052137174829000,-2.190026358332390,0,0,0,0,0,0,1,0
1515,1001,74,18,1,0.0,20,63,86,0.2,1013,23,10,3,-1.4568034188396600,-3.6057149899819500,-2.4973772894394200,-6.181225697111920,0.0,18,100,95,0.6,1011,19,9,1,-5.989766325354700,-4.5136126736403600,0,0,1,0,1,1,1,0
1645,1001,74,0,2,0.0,20,71,86,0.1,1013,23,9,3,-1.0852271815238600,-3.1517285853310600,-1.989583166127070,-5.778169073106940,0.0,19,97,95,0.3,1010,19,8,0,-5.869963401732670,-5.102681336592840,0,0,1,0,1,1,1,0
1745,1001,74,59,2,0.0,20,78,86,0.5,1012,23,9,3,-0.7908359711465910,-2.9514400247721500,-1.4378835839028900,-5.366254590494820,0.0,19,94,96,1.2,1010,19,8,0,-5.892556509887900,-5.892556509887900,0,0,0,0,0,0,1,0
1835,1001,74,18,1,0.0,20,86,86,0.7,1012,23,9,3,-0.5775324744937770,-2.7170766687050200,-1.039558454088800,-4.8907380036690300,0.0,19,91,96,1.6,1009,19,7,0,-5.535115527856310,-6.596493815746750,0,0,0,0,1,0,1,0
1940,1001,74,36,2,0.0,20,86,88,0.3,1012,22,9,2,-0.4823560490748070,-2.7355770917005800,-0.8200052834271710,-4.6504810558909800,0.0,19,82,96,0.8,1009,18,6,1,-4.8479543531692800,-6.433452719825410,0,0,0,0,2,1,1,0
2055,1001,74,54,2,0.0,20,85,90,0.6,1012,22,9,2,-0.38659194711129100,-2.750744635393250,-0.6572063100891960,-4.676265880168530,0.0,19,72,96,0.8,1009,17,6,2,-4.1939467760306100,-6.217781794162810,0,0,0,0,0,0,1,0
2155,1001,74,0,2,0.0,20,85,92,0.8,1012,22,8,2,-0.2903568424101480,-2.7625608204674300,-0.4645709478562370,-4.420097312747880,0.0,19,63,96,1.0,1009,16,5,3,-3.6111111111111100,-6.254627916220940,0,0,0,0,0,0,1,0
1030,1002,74,0,0,0.0,12,100,83,1.7,1013,15,5,3,4.317477563649840,3.4962243947213200,4.965099198197310,4.020658053929520,0.0,5,57,75,0.0,1015,10,10,5,-5.445885821233680,2.090479705680920,0,0,0,0,1,1,1,0
1220,1002,74,4,0,0.0,10,100,81,3.3,1015,14,6,4,4.063076120106500,3.788879778124990,4.672537538122480,4.357211744843740,0.0,5,50,67,0.0,1016,11,10,6,5.789852551241050,0.7109045031966940,0,0,0,0,1,1,0,0
1320,1002,74,13,1,0.0,10,98,80,1.6,1015,13,6,3,3.9963322241036200,3.8592131692166500,4.595782057719160,4.438095144599150,0.0,5,41,65,0.0,1016,11,10,6,5.501489270786500,0.7731838942225860,0,0,0,0,0,0,0,0
1415,1002,74,0,0,0.0,9,96,79,1.6,1015,13,5,4,3.7319524562623300,3.731952456262330,4.321208107251120,4.321208107251120,0.0,5,31,63,0.0,1016,11,10,6,5.197596474231100,0.9164764932421320,0,0,0,0,1,1,1,0
1745,1002,74,5,0,0.0,7,83,73,0.2,1015,12,5,5,3.3924901622345100,4.043012338683500,3.9281465036399600,4.681382707949310,0.0,4,11,63,0.0,1017,11,10,7,4.29300367239586,1.1503068671223100,0,0,0,0,0,0,0,0
1940,1002,74,38,2,0.0,6,74,70,0.2,1016,11,6,5,3.10219994265472,4.269811914756670,3.9185683486164900,5.393446629166320,0.0,4,16,68,0.0,1018,10,10,6,4.5613164019206000,1.222201046317460,0,0,0,0,0,0,0,0
2155,1002,74,8,1,0.0,6,65,66,0.2,1017,10,9,4,2.943995912406690,4.711378311980140,3.8271946861287000,6.124791805574190,0.0,3,37,74,0.0,1020,8,10,5,5.683825377913870,1.3122144836725500,0,0,0,0,0,0,0,0
730,1003,81,0,0,0.0,7,88,70,0.0,1014,12,9,5,1.7610164399419400,6.141394168494820,2.067280168627490,7.209462719537390,0.0,0,36,68,0.0,1020,5,10,5,2.2608899615080300,6.5661012194397,0,0,0,0,1,1,0,0
830,1003,81,0,0,0.0,7,93,71,0.1,1014,12,8,5,1.6128126373311200,6.46863817517331,1.8816147435529700,7.546744537702200,0.0,0,47,67,0.0,1020,6,10,6,2.2608899615080300,6.5661012194397,0,0,0,0,1,1,0,0
1135,1003,81,26,1,0.0,9,100,77,0.2,1011,12,4,3,0.5810382849843880,6.641297987278300,0.7020879276894680,8.02490173462795,0.0,1,49,63,0.0,1018,7,10,6,1.8692486590737600,6.976130967643270,0,0,0,0,0,0,0,0
1235,1003,81,23,1,0.0,9,100,79,0.2,1011,13,2,4,0.2326633113500070,6.662605513460640,0.28113483454792500,8.050648328764940,0.0,1,44,61,0.0,1017,8,10,7,1.62464650359458,7.037117134560030,0,0,0,0,1,1,1,0
1345,1003,81,9,1,0.0,9,100,79,0.1,1009,13,3,4,0.2326633113500070,6.662605513460640,0.28113483454792500,8.050648328764940,0.0,1,48,65,0.0,1016,8,10,7,1.8144142169975100,7.277217947069970,0,0,0,0,0,0,0,0
1535,1003,81,7,1,0.0,9,100,79,0.4,1007,13,4,4,0.3489063749529600,6.657530231697160,0.4070574374451200,7.767118603646690,0.0,3,55,72,0.1,1014,8,10,5,2.2287195550494800,8.317694615266980,0,0,0,0,1,0,0,0
1745,1003,81,24,1,0.0,10,100,84,0.3,1005,11,6,1,-4.158945644035480,3.2493244531076400,-4.815621272041080,3.7623756825456900,0.0,4,76,83,0.5,1012,6,9,2,2.660084630220350,9.927570992415430,0,0,0,0,2,1,1,0
1835,1003,81,21,1,0.0,10,100,86,0.4,1005,11,7,1,-4.362787481989620,0.8480399794513110,-5.180810134862670,1.0070474755984300,0.0,5,86,89,0.6,1011,5,9,0,2.9476613470009300,11.000821910514400,0,0,0,0,1,1,1,0
2055,1003,81,5,0,0.0,10,94,85,0.1,1006,9,4,1,0.5649022348675000,-3.5666523410380000,0.6518102710009610,-4.115368085813070,0.0,5,95,93,1.2,1009,3,9,2,4.370410256518970,10.81714496994590,0,0,0,0,1,0,1,0
930,1004,81,4,0,0.0,2,92,66,0.0,1026,8,10,6,4.5613164019206000,1.222201046317460,5.366254590494820,1.4378835839028900,0.0,2,58,83,0.0,1025,5,10,3,5.964541613732120,-2.2895730109838700,0,0,0,0,0,0,0,0
1135,1004,81,0,2,0.0,3,67,62,0.0,1027,10,10,7,4.075615003057520,0.8662987117406640,4.8907380036690300,1.0395584540888000,0.0,2,19,69,0.0,1025,8,10,6,5.5478296783883900,-1.8025991338538600,0,0,0,0,0,0,0,0
1235,1004,81,20,1,0.0,3,54,60,0.0,1028,11,10,8,4.1033656375508700,0.7235340736122100,4.6504810558909800,0.8200052834271710,0.0,2,0,62,0.0,1026,9,10,7,5.5784444097843800,-1.7055016108826300,0,0,0,0,0,0,0,0
1430,1004,81,3,0,0.0,4,18,52,0.0,1028,13,10,9,3.009134800870640,0.5305916539822870,3.5562502192107500,0.6270628637972480,0.0,2,1,56,0.0,1026,10,10,8,5.075252542458900,-2.259648017087780,0,0,0,0,0,0,0,0
1500,1004,81,31,2,0.0,4,0,49,0.0,1028,15,10,11,2.7355770917005800,0.4823560490748070,3.009134800870640,0.5305916539822870,0.0,2,1,54,0.0,1026,11,10,9,4.6600011845332200,-2.477766581369980,0,0,0,0,0,0,0,0
1535,1004,81,4,0,0.0,4,0,49,0.0,1028,15,10,11,2.7355770917005800,0.4823560490748070,3.009134800870640,0.5305916539822870,0.0,2,1,54,0.0,1026,11,10,9,4.6600011845332200,-2.477766581369980,0,0,0,0,0,0,0,0
1600,1004,81,40,2,0.0,4,0,48,0.0,1028,15,10,11,1.7855211380181600,2.1279012308860500,1.9640732518199800,2.3406913539746500,0.0,2,2,57,0.0,1026,10,10,8,4.5239385314833700,-2.7182565064697300,0,0,0,0,0,0,0,0
1630,1004,81,15,1,0.0,4,0,48,0.0,1028,15,10,11,1.7855211380181600,2.1279012308860500,1.9640732518199800,2.3406913539746500,0.0,2,2,57,0.0,1026,10,10,8,4.5239385314833700,-2.7182565064697300,0,0,0,0,0,0,0,0
1700,1004,81,17,1,0.0,4,0,47,0.0,1028,15,10,11,1.7008983321491e-16,2.7777777777777800,1.87098816536401e-16,3.055555555555560,0.0,3,2,60,0.0,1026,10,10,7,4.323302455969680,-3.0272089696305200,0,0,0,0,0,0,0,0
1745,1004,81,5,0,0.0,4,0,47,0.0,1028,15,10,11,1.7008983321491e-16,2.7777777777777800,1.87098816536401e-16,3.055555555555560,0.0,3,2,60,0.0,1026,10,10,7,4.323302455969680,-3.0272089696305200,0,0,0,0,0,0,0,0
1835,1004,81,29,1,0.0,4,0,47,0.0,1028,15,10,11,-1.8223861916403000,2.0964155006188100,-2.0046248108043300,2.306057050680690,0.0,3,2,63,0.0,1027,10,10,7,3.940053768033610,-3.0783073766282900,0,0,0,0,0,0,0,0
1945,1004,81,19,1,0.0,4,0,50,0.0,1028,14,10,10,-2.988784335575520,0.6352857219431530,-3.5321996693165200,0.7507922168419090,0.0,3,2,67,0.0,1027,9,10,6,3.8857298072848500,-3.146601955249190,0,0,0,0,0,0,0,0
2055,1004,81,15,1,0.0,4,0,54,0.0,1029,13,10,9,-3.0451515254753400,-1.3557888102526700,-3.552676779721230,-1.5817536119614400,0.0,3,1,71,0.0,1028,8,10,5,3.6174320925062900,-3.0353859346308800,0,0,0,0,0,0,0,0
1300,1005,41,6,1,0.0,3,27,52,0.0,1026,13,10,10,-1.7867159733056100,5.844084619774110,-2.0303590605745600,6.641005249743300,0.0,3,6,56,0.0,1030,12,10,9,-0.6213254483008300,0.9211528583944910,0,0,0,0,0,0,0,0
1555,1005,41,3,0,0.0,3,55,50,0.0,1024,14,10,11,-0.9278206730671020,6.601787124943800,-1.0437982572004900,7.427010515561780,0.0,3,9,53,0.0,1028,12,10,9,-1.1701958783512100,1.5529023806475100,0,0,0,0,0,0,0,0
1230,1006,76,9,1,0.0,13,83,71,0.0,1015,18,10,5,-5.46101362859328,-3.823842909006970,-7.053809270266320,-4.939130424134010,0.0,11,100,88,0.1,1017,13,2,2,-8.287682461402280,-0.8710705272304420,0,0,0,0,0,0,0,0
1329,1006,76,8,1,0.0,13,85,70,0.0,1015,19,10,6,-5.034513148042950,-3.9333927590250400,-6.785648156057890,-5.301529370859830,0.0,12,98,87,0.0,1016,14,3,2,-8.69464533985605,-1.8481039183800800,0,0,0,0,1,1,0,0
1535,1006,76,57,2,0.0,13,87,69,0.0,1015,19,10,6,-4.196148835308800,-4.052173827677490,-5.994498336155430,-5.7888197538249800,0.0,13,93,85,0.0,1015,16,5,3,-9.205048534524400,-3.907311284892740,0,0,0,0,0,0,0,0
1615,1006,76,43,2,0.0,13,80,68,0.0,1015,19,10,6,-3.4962243947213200,-4.317477563649840,-4.894714152609840,-6.0444685891097700,0.0,13,85,85,0.0,1015,16,6,3,-9.063077870366500,-4.226182617406990,0,0,0,0,0,0,0,0
1715,1006,76,3,0,0.0,13,72,68,0.0,1015,19,10,6,-2.6495963211660200,-4.240240480782130,-3.827194686128700,-6.124791805574190,0.0,13,78,86,0.0,1015,16,8,3,-8.829475928589270,-4.694715627858910,0,0,0,0,0,0,0,0
1850,1006,76,15,1,0.0,13,65,67,0.0,1015,19,10,6,-1.9956973471088600,-4.279786772117510,-2.817455078271330,-6.042051913577670,0.0,13,71,86,0.0,1015,16,10,3,-8.571673007021120,-5.150380749100540,0,0,0,0,0,0,0,0
1955,1006,76,24,1,0.0,12,54,68,0.0,1015,18,10,6,-1.4931997897720900,-3.889918443738340,-2.190026358332390,-5.7052137174829000,0.0,13,66,88,0.0,1015,15,9,2,-7.920777586151230,-5.143813108475260,0,0,0,0,0,0,0,0
2100,1006,76,17,1,0.0,12,33,69,0.0,1016,17,10,5,-0.6720052655546330,-2.6952659063222100,-1.142408951442880,-4.581952040747760,0.0,13,56,92,0.0,1015,14,7,1,-6.566756280056020,-5.130512294380480,0,0,0,0,0,0,0,0
2145,1006,76,1,0,0.0,12,33,69,0.0,1016,17,10,5,-0.6720052655546330,-2.6952659063222100,-1.142408951442880,-4.581952040747760,0.0,13,56,92,0.0,1015,14,7,1,-6.566756280056020,-5.130512294380480,0,0,0,0,0,0,0,0
815,1007,77,23,1,0.0,8,12,65,0.0,1018,14,10,6,-1.2182154363447400,-3.9846031498459800,-1.6242872484596500,-5.31280419979464,0.0,9,21,89,0.0,1017,10,10,1,-3.4543232189793400,-2.3299704311281100,0,0,0,0,0,0,0,0
1030,1007,77,5,0,0.0,8,21,62,0.0,1018,15,10,7,-1.301620846913610,-4.539291341930950,-1.60788457559916,-5.607359892973530,0.0,9,17,82,0.0,1017,12,10,3,-3.6174320925062900,-3.0353859346308800,0,0,0,0,0,0,0,0
1320,1007,77,9,1,0.0,7,50,54,0.0,1018,17,10,10,-0.7345246995114540,-5.226414807247180,-0.9278206730671000,-6.601787124943800,0.0,9,28,69,0.0,1016,15,10,6,-3.928146503639960,-4.681382707949310,0,0,0,0,0,0,0,0
1425,1007,77,2,0,0.0,7,61,52,0.0,1018,17,10,10,-0.3875359652451420,-5.542022501443470,-0.4844199565564280,-6.927528126804340,0.0,9,39,66,0.0,1015,16,10,7,-4.195469273665580,-5.180973076379810,0,0,0,0,0,0,0,0
1600,1007,77,15,1,0.0,7,52,50,0.0,1018,17,10,10,0.4841985708203220,-5.534414989398590,0.6294581420664180,-7.194739486218160,0.0,9,58,66,0.0,1015,15,10,6,-4.245115711001200,-5.842900514930170,0,0,0,0,0,0,0,0
1630,1007,77,19,1,0.0,7,52,50,0.0,1018,17,10,10,0.4841985708203220,-5.534414989398590,0.6294581420664180,-7.194739486218160,0.0,9,58,66,0.0,1015,15,10,6,-4.245115711001200,-5.842900514930170,0,0,0,0,0,0,0,0
1745,1007,77,9,1,0.0,6,31,51,0.0,1018,17,10,11,0.9647120981496110,-5.471154183401160,1.254125727594490,-7.112500438421500,0.0,9,65,70,0.1,1015,15,10,6,-4.301823272632850,-6.143640332167440,0,0,0,0,0,0,0,0
1935,1007,77,6,1,0.0,6,8,53,0.0,1019,15,10,9,1.6278407722857800,-4.727592877996580,2.0800187645873900,-6.040813121884530,0.0,9,65,76,0.0,1016,13,10,4,-3.531037220196480,-6.930050743687300,0,0,0,0,0,0,0,0
2055,1007,77,6,1,0.0,6,5,55,0.0,1020,14,10,8,1.6649181929596100,-4.120817131407950,2.1852051282594900,-5.408572484972930,0.0,8,58,79,0.1,1017,11,10,3,-2.6226323553493200,-7.616677414550050,0,0,0,0,0,0,0,0
1600,1008,74,3,0,0.0,8,0,48,0.0,1026,19,10,11,-0.7908768059807220,1.776338389860610,-0.9038592068351110,2.0301010169835600,0.0,8,0,56,0.0,1026,18,10,10,-0.30626372868555400,-1.0680685510425800,0,0,0,0,0,0,0,0
1645,1008,74,2,0,0.0,8,0,48,0.0,1026,19,10,11,-0.7908768059807220,1.776338389860610,-0.9038592068351110,2.0301010169835600,0.0,8,0,56,0.0,1026,18,10,10,-0.30626372868555400,-1.0680685510425800,0,0,0,0,0,0,0,0
730,1009,75,1,0,0.0,8,16,70,0.0,1027,13,10,5,2.04107799857892e-16,3.333333333333330,2.72143733143856e-16,4.4444444444444500,0.0,4,0,87,0.0,1030,7,10,3,2.0865402790484000,3.9242115238174500,0,0,0,0,0,0,0,0
1130,1009,75,2,0,0.0,9,10,69,0.0,1027,14,10,5,0.6185471153780700,4.401191416629200,0.7345246995114580,5.226414807247180,0.0,6,0,69,0.0,1030,11,10,5,0.8085454642912870,3.8039073361870200,0,0,0,0,0,0,0,0
1320,1009,75,0,0,0.0,8,1,64,0.0,1027,15,10,7,0.5226423163382670,4.972609476841370,0.6097493690613120,5.801377722981590,0.0,6,0,61,0.0,1029,14,10,8,0.5077889308547810,4.135608965172180,0,0,0,0,0,0,0,0
1835,1009,75,6,1,0.0,7,0,59,0.0,1025,15,10,8,0.4069127635073990,5.8191236265156400,0.542550351343198,7.758831502020860,0.0,7,0,70,0.0,1028,13,10,6,0.5516780005792820,5.248865558888110,0,0,0,0,0,0,0,0
1940,1009,75,3,0,0.0,7,0,61,0.0,1025,14,10,7,3.57188649751311e-16,5.833333333333330,4.9326051632324e-16,8.055555555555560,0.0,6,0,76,0.0,1028,12,10,6,0.8690803613346160,5.487157447750770,0,0,0,0,0,0,0,0
1130,1010,83,22,1,0.0,7,1,63,0.0,1026,14,10,7,-0.276217546837758,5.270544766760250,-0.31983084370687800,6.102736045722390,0.0,5,3,69,0.0,1030,11,10,6,0.7498368478128830,3.2479002159507800,0,0,0,0,0,0,0,0
1345,1010,83,0,0,0.0,7,2,59,0.0,1026,15,10,8,-0.20358039743125400,5.8297798242780600,-0.2326633113500050,6.662605513460640,0.0,6,4,60,0.0,1029,14,10,8,0.5649022348675010,3.5666523410380000,0,0,0,0,0,0,0,0
1500,1010,83,2,0,0.0,7,3,58,0.0,1025,16,10,9,0.4262895617696560,6.096224751587820,0.5037967548186840,7.204629251876510,0.0,7,6,57,0.0,1028,15,10,8,0.6270628637972490,3.5562502192107500,0,0,0,0,0,0,0,0
1535,1010,83,24,1,0.0,7,3,58,0.0,1025,16,10,9,0.4262895617696560,6.096224751587820,0.5037967548186840,7.204629251876510,0.0,7,6,57,0.0,1028,15,10,8,0.6270628637972490,3.5562502192107500,0,0,0,0,0,0,0,0
1600,1010,83,5,0,0.0,8,3,59,0.0,1024,16,10,8,0.4456663600319130,6.3733258766599900,0.542550351343198,7.758831502020860,0.0,7,4,61,0.0,1028,15,10,8,0.6518102710009620,4.115368085813070,0,0,0,0,0,0,0,0
1630,1010,83,7,1,0.0,8,3,59,0.0,1024,16,10,8,0.4456663600319130,6.3733258766599900,0.542550351343198,7.758831502020860,0.0,7,4,61,0.0,1028,15,10,8,0.6518102710009620,4.115368085813070,0,0,0,0,0,0,0,0
1700,1010,83,10,1,0.0,8,4,61,0.0,1024,15,10,7,0.4650431582941700,6.6504270017321600,0.5813039478677120,8.313033752165200,0.0,7,2,66,0.0,1028,15,10,8,0.6952642890676930,4.3897259582006100,0,0,0,0,0,0,0,0
1730,1010,83,7,1,0.0,8,4,61,0.0,1024,15,10,7,0.4650431582941700,6.6504270017321600,0.5813039478677120,8.313033752165200,0.0,7,2,66,0.0,1028,15,10,8,0.6952642890676930,4.3897259582006100,0,0,0,0,0,0,0,0
1800,1010,83,14,1,0.0,8,4,62,0.0,1024,15,10,7,0.37798190619904000,7.212324417671920,0.4652084999372800,8.876706975596210,0.0,7,0,70,0.0,1027,14,10,7,0.6572063100891990,4.676265880168530,0,0,0,0,0,0,0,0
1835,1010,83,30,1,0.0,8,4,62,0.0,1024,15,10,7,0.37798190619904000,7.212324417671920,0.4652084999372800,8.876706975596210,0.0,7,0,70,0.0,1027,14,10,7,0.6572063100891990,4.676265880168530,0,0,0,0,0,0,0,0
1945,1010,83,17,1,0.0,8,5,64,0.0,1024,15,10,7,-0.12119726692558000,6.943386771919380,-0.16482828301878800,9.443006009810360,0.0,7,0,76,0.0,1028,14,10,7,1.0070474755984300,5.180810134862670,0,0,0,0,0,0,0,0
2055,1010,83,39,2,0.0,8,5,65,0.0,1024,14,10,6,-0.6052482135254050,6.918018736748230,-0.8715574274765820,9.961946980917460,0.0,6,0,81,0.0,1028,13,10,7,1.344010531109270,5.390531812644430,0,0,0,0,0,0,0,0
830,1011,84,0,0,0.0,8,16,73,0.0,1023,13,10,5,-1.5450849718747400,4.755282581475770,-2.231789403819060,6.86874150657611,0.0,4,0,85,0.0,1027,7,10,3,1.0622688677349200,4.6011919725969400,0,0,0,0,0,0,0,0
930,1011,84,6,1,0.0,8,14,70,0.0,1023,13,10,5,-1.6309230258677800,5.0194649471133100,-2.231789403819060,6.86874150657611,0.0,4,0,81,0.0,1027,7,10,3,0.9010424781670180,4.635461699613970,0,0,0,0,0,0,0,0
1345,1011,84,51,2,0.0,7,10,58,0.0,1020,15,10,8,-0.4262895617696550,6.096224751587820,-0.484419956556426,6.927528126804340,0.0,5,0,58,0.0,1025,14,10,9,0.29075531246080000,5.547941859747630,0,0,0,0,0,0,0,0
1430,1011,84,8,1,0.0,7,10,57,0.0,1019,16,10,9,3.91206616394293e-16,6.388888888888890,4.59242549680258e-16,7.5,0.0,6,0,57,0.0,1024,14,10,8,0.10180570421748600,5.832444888412280,0,0,0,0,0,0,0,0
1500,1011,84,6,1,0.0,7,10,56,0.0,1018,16,10,9,0.3489063749529600,6.657530231697160,0.4070574374451200,7.767118603646690,0.0,6,0,56,0.0,1023,15,10,9,-0.2132747020708380,6.107388387338920,0,0,0,0,0,0,0,0
1700,1011,84,2,0,0.0,8,8,58,0.0,1017,16,10,8,-0.13089304827962600,7.498857713672930,-0.17452406437283500,9.998476951563910,0.0,7,0,63,0.0,1022,14,10,7,4.25224583037275e-16,6.9444444444444500,0,0,0,0,0,0,0,0
1730,1011,84,4,0,0.0,8,8,58,0.0,1017,16,10,8,-0.13089304827962600,7.498857713672930,-0.17452406437283500,9.998476951563910,0.0,7,0,63,0.0,1022,14,10,7,4.25224583037275e-16,6.9444444444444500,0,0,0,0,0,0,0,0
1800,1011,84,25,1,0.0,8,8,59,0.0,1016,16,10,8,-0.407057437445117,7.767118603646690,-0.5815106249215960,11.095883719495300,0.0,7,0,67,0.0,1022,13,10,6,0.13089304827962500,7.498857713672930,0,0,0,0,0,0,0,0
1945,1011,84,1,0,0.0,8,17,60,0.0,1016,16,10,8,-1.350596937409460,7.659615856761620,-2.0258954061141900,11.489423785142400,0.0,6,4,70,0.0,1022,12,10,6,-0.13574093895664900,7.77659318454971,0,0,0,0,0,0,0,0
700,1012,45,1,0,0.0,11,99,82,0.4,1011,14,7,3,-4.362787481989620,0.8480399794513110,-5.998832787735720,1.1660549717455500,0.0,6,36,83,0.0,1017,8,10,2,-1.3023613325019800,7.38605814759156,0,0,0,0,1,1,0,0
800,1012,45,0,0,0.0,12,98,84,1.0,1011,14,6,2,-4.420097312747880,-0.4645709478562360,-6.077633805028340,-0.6387850533023240,0.0,6,32,82,0.0,1016,9,10,3,-1.5593376811331900,7.336107005503540,0,0,0,0,0,0,0,0
1000,1012,45,20,1,0.0,10,85,80,0.7,1012,14,5,4,-3.3968823904880700,-3.2803311938341500,-4.395965446513980,-4.245134486138320,0.0,7,39,79,0.0,1015,10,10,3,-1.9491446981515800,6.3753650397535700,0,0,0,0,0,0,0,0
1100,1012,45,22,1,0.0,9,72,74,0.2,1013,14,5,5,-2.313625496942360,-4.743635244356710,-2.8007045489302200,-5.742295295800230,0.0,8,49,77,0.0,1014,11,10,3,-2.0901230981013100,5.7425660159138800,0,0,0,0,0,0,0,0
1205,1012,45,5,0,0.0,7,60,68,0.2,1013,13,5,6,-0.5807136848202960,-5.525121640934850,-0.6678207375433410,-6.353889887075080,0.0,8,59,75,0.0,1014,12,10,4,-2.1707284916070800,5.113915852513560,0,0,0,0,0,0,0,0
1300,1012,45,0,0,0.0,6,41,62,0.1,1013,14,6,8,-1.0600499743141400,-5.453484352487020,-1.219057470461260,-6.271507005360080,0.0,9,72,78,0.0,1014,12,10,3,-2.3473578139294500,4.414737964294640,0,0,0,0,0,0,0,0
1415,1012,45,12,1,0.0,5,22,56,0.0,1014,14,8,9,-1.5313186434277700,-5.340342755212880,-1.7610164399419400,-6.1413941684948200,0.0,9,86,82,0.1,1013,12,10,3,-2.5023965255456900,4.004671565183120,0,0,0,0,1,0,0,0
1645,1012,45,1,0,0.0,3,4,49,0.0,1014,14,10,11,-2.1466656162333900,-4.82148991533595,-2.5985952196509500,-5.836540423827730,0.0,10,98,88,0.1,1013,12,9,2,-3.45398205091987,2.7969795157770600,0,0,0,0,1,0,1,0
1329,1013,51,4,0,0.0,3,31,47,0.0,1013,14,10,11,-6.657530231697160,-0.3489063749529570,-8.044515696634070,-0.4215952030681560,0.0,5,10,61,0.0,1017,12,10,7,-4.293003672395860,1.1503068671223200,0,0,0,0,0,0,0,0
1500,1013,51,9,1,0.0,3,53,44,0.0,1012,16,10,13,-6.9349273246845400,-0.36344414057599700,-8.321912789621450,-0.4361329686911960,0.0,6,19,61,0.0,1015,14,10,8,-4.698463103929540,1.7101007166283400,0,0,0,0,0,0,0,0
1715,1013,51,1,0,0.0,3,33,44,0.0,1011,16,10,13,-5.607359892973530,-1.6078845755991600,-7.209462719537390,-2.0672801686274900,0.0,6,19,66,0.0,1014,13,10,7,-4.8922449796816400,3.1770610375876600,0,0,0,0,0,0,0,0
