Tot Daily Flt,sdt,sat,departureoveralldelaytime,IROP,date_time,Sched departure,Sched arrival,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Dep Snow,Dep Rain,Dep Fog,Dep Moderate,Dep FZ Rain,Dep Heavy,Dep TS,Dep Haze,Dep Drizzle,Dep Ice,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Snow,Arr Rain,Arr Fog,Arr Moderate,Arr FZ Rain,Arr Heavy,Arr TS,Arr Haze,Arr Temp Dew Spread,Arr Wx,Arr Wy,Arr Gust Wx,Arr Gust Wy
72,12/9/19 18:45,12/9/19 19:44,5,0,2019-12-09 18:00:00,2019-12-09 18:45:00,2019-12-09 19:44:00,0.0,6,100,98,0.6,1000,5,9,0,0,0,0,0,0,0,0,0,0,1,-3.803907336187022,-0.8085454642912853,-7.336107005503543,-1.559337681133193,0.0,2,100,99,0.6,1004,1,6,0,1,1,0,0,0,0,0,1,-1.9428649036424268,1.5733009776245943,-3.669855929102362,2.971790735513123
72,12/9/19 20:55,12/9/19 21:54,10,1,2019-12-09 20:00:00,2019-12-09 20:55:00,2019-12-09 21:54:00,0.0,6,100,98,0.4,998,2,9,0,0,0,0,0,0,0,0,0,0,4,-3.5797410967594905,-1.5195099441249527,-7.159482193518981,-3.0390198882499053,0.0,2,100,99,0.0,1001,-2,2,0,0,1,0,0,0,0,0,4,-2.405626121623441,1.3888888888888886,-4.330127018922194,2.4999999999999996
72,12/9/19 7:45,12/9/19 8:44,1,0,2019-12-09 07:00:00,2019-12-09 07:45:00,2019-12-09 08:44:00,0.0,4,100,95,0.0,1012,4,6,0,0,0,0,0,0,0,0,0,0,0,-3.605714989981951,-1.456803418839658,-6.953878909250905,-2.80954945061934,0.0,2,100,93,0.3,1013,3,8,0,0,0,0,0,0,0,0,1,-5.578444409784374,-1.7055016108826289,-9.563047559630355,-2.9237170472273637
72,12/9/19 8:15,12/9/19 9:14,0,0,2019-12-09 08:00:00,2019-12-09 08:15:00,2019-12-09 09:14:00,0.0,4,100,95,0.1,1011,4,8,0,0,0,0,0,0,0,0,0,0,0,-3.6985531189255965,-1.2017327559025746,-7.1329238722136505,-2.317627457812108,0.0,2,100,93,0.3,1013,3,7,0,1,0,0,0,0,0,0,1,-5.634567320019565,-1.5097777630980354,-9.122632803841203,-2.4444020926349146
72,12/9/19 9:30,12/9/19 10:29,0,0,2019-12-09 09:00:00,2019-12-09 09:30:00,2019-12-09 10:29:00,0.0,4,100,95,0.1,1011,4,10,0,0,0,0,0,0,0,0,0,0,0,-3.7733722688510976,-0.9408073717764848,-7.277217947069974,-1.8144142169975064,0.0,2,100,93,0.4,1013,3,7,0,1,0,0,0,0,0,0,1,-5.390531812644425,-1.3440105311092638,-8.62485090023108,-2.1504168497748224
73,2/1/19 10:30,2/1/19 11:29,13,1,2019-02-01 10:00:00,2019-02-01 10:30:00,2019-02-01 11:29:00,0.0,-19,61,72,0.0,1028,-15,10,0,0,0,0,0,0,0,0,0,0,4,-1.2497280796881405,-5.41316702658464,-1.0622688677349195,-4.6011919725969435,0.0,-23,11,65,0.0,1026,-19,10,0,0,0,0,0,0,0,0,4,-0.6185471153780664,-4.401191416629202,-1.0437982572004871,-7.427010515561777
73,2/1/19 13:45,2/1/19 14:44,15,1,2019-02-01 13:00:00,2019-02-01 13:45:00,2019-02-01 14:44:00,0.0,-17,35,66,0.0,1028,-14,10,0,0,0,0,0,0,0,0,0,0,3,-1.8730329670795616,-4.635919272833936,-1.3527460317796833,-3.3481639192689543,0.0,-21,19,60,0.0,1024,-16,10,0,0,0,0,0,0,0,0,5,-0.2616797812147215,-4.993147673772869,-0.31983084370688186,-6.102736045722395
73,2/1/19 14:30,2/1/19 15:29,12,1,2019-02-01 14:00:00,2019-02-01 14:30:00,2019-02-01 15:29:00,0.0,-17,25,65,0.0,1028,-13,10,0,0,0,0,0,0,0,0,0,0,4,-2.0336832153790003,-4.567727288213005,-1.4687712111070559,-3.2989141525982815,0.0,-21,30,59,0.0,1024,-15,10,0,0,0,0,0,0,0,0,6,-0.4936066320972519,-4.696353394794625,-0.6097493690613112,-5.801377722981594
73,2/1/19 16:00,2/1/19 16:59,5,0,2019-02-01 16:00:00,2019-02-01 16:00:00,2019-02-01 16:59:00,0.0,-17,17,65,0.0,1029,-13,10,0,0,0,0,0,0,0,0,0,0,4,-1.8077184136702227,-4.060202033967116,-1.694736012815834,-3.806439406844171,0.0,-20,56,60,0.0,1025,-15,10,0,0,0,0,0,0,0,0,5,-1.137001073921755,-3.7189629398562483,-1.5430728860366678,-5.0471639898049085
73,2/1/19 16:30,2/1/19 17:29,2,0,2019-02-01 16:00:00,2019-02-01 16:30:00,2019-02-01 17:29:00,0.0,-17,17,65,0.0,1029,-13,10,0,0,0,0,0,0,0,0,0,0,4,-1.8077184136702227,-4.060202033967116,-1.694736012815834,-3.806439406844171,0.0,-20,56,60,0.0,1025,-15,10,0,0,0,0,0,0,0,0,5,-1.137001073921755,-3.7189629398562483,-1.5430728860366678,-5.0471639898049085
73,2/1/19 17:00,2/1/19 17:59,17,1,2019-02-01 17:00:00,2019-02-01 17:00:00,2019-02-01 17:59:00,0.0,-17,20,66,0.0,1029,-13,10,0,0,0,0,0,0,0,0,0,0,4,-1.592746442423559,-4.149246339987563,-1.592746442423559,-4.149246339987563,0.0,-20,70,62,0.0,1026,-15,10,0,0,0,0,0,0,0,0,5,-1.355788810252667,-3.0451515254753367,-2.0336832153790003,-4.567727288213005
73,2/1/19 18:00,2/1/19 18:59,45,2,2019-02-01 18:00:00,2019-02-01 18:00:00,2019-02-01 18:59:00,0.0,-17,23,67,0.0,1029,-13,10,0,0,0,0,0,0,0,0,0,0,4,-1.3565339769048195,-3.9396607316638206,-1.6278407722857833,-4.727592877996584,0.0,-20,85,65,0.0,1026,-16,10,0,0,0,0,0,0,0,0,4,-1.4719979562033472,-2.355689155990072,-2.649596321166025,-4.240240480782129
73,2/1/19 18:35,2/1/19 19:34,24,1,2019-02-01 18:00:00,2019-02-01 18:35:00,2019-02-01 19:34:00,0.0,-17,23,67,0.0,1029,-13,10,0,0,0,0,0,0,0,0,0,0,4,-1.3565339769048195,-3.9396607316638206,-1.6278407722857833,-4.727592877996584,0.0,-20,85,65,0.0,1026,-16,10,0,0,0,0,0,0,0,0,4,-1.4719979562033472,-2.355689155990072,-2.649596321166025,-4.240240480782129
73,2/1/19 20:55,2/1/19 21:54,23,1,2019-02-01 20:00:00,2019-02-01 20:55:00,2019-02-01 21:54:00,0.0,-18,34,71,0.0,1030,-15,10,0,0,0,0,0,0,0,0,0,0,3,-1.1484889825708289,-4.005257066409663,-1.6844505077705487,-5.874377030734172,0.0,-21,65,70,0.0,1027,-17,10,0,0,0,0,0,0,0,0,4,-1.964073251819982,-2.3406913539746546,-3.928146503639964,-4.681382707949309
73,2/1/19 9:20,2/1/19 10:19,20,1,2019-02-01 09:00:00,2019-02-01 09:20:00,2019-02-01 10:19:00,0.0,-19,68,74,0.0,1028,-16,10,0,0,0,0,0,0,0,0,0,0,3,-0.9647120981496129,-5.471154183401156,-0.9164764932421323,-5.197596474231098,0.0,-23,13,67,0.0,1026,-20,10,0,0,0,0,0,0,0,0,3,-0.8085454642912882,-3.8039073361870215,-1.6170909285825763,-7.607814672374043
66,2/10/19 11:05,2/10/19 12:04,3,0,2019-02-10 11:00:00,2019-02-10 11:05:00,2019-02-10 12:04:00,0.3,-11,43,64,0.0,1036,-6,12,0,0,0,0,0,0,0,0,0,0,5,-1.4109735195446,-3.3240453041338123,-0.8682913966428307,-2.045566341005423,0.0,-15,61,68,0.0,1036,-11,12,0,0,0,0,0,0,0,0,4,-7.143772995026227e-16,-3.888888888888889,-8.164311994315687e-16,-4.444444444444445
66,2/10/19 12:25,2/10/19 13:24,0,2,2019-02-10 12:00:00,2019-02-10 12:25:00,2019-02-10 13:24:00,0.3,-11,53,64,0.0,1036,-6,13,0,0,0,0,0,0,0,0,0,0,5,-1.6394101379483639,-3.217523559569106,-0.882759305049119,-1.7325126859218263,0.0,-15,54,65,0.0,1035,-10,13,0,0,0,0,0,0,0,0,5,0.07756625083236947,-4.443767534028406,0.07271836015534638,-4.166032063151631
66,2/10/19 13:45,2/10/19 14:44,9,1,2019-02-10 13:00:00,2019-02-10 13:45:00,2019-02-10 14:44:00,0.3,-11,65,64,0.0,1035,-6,15,0,0,0,0,0,0,0,0,0,0,5,-2.8441532840745527,-2.6522158446874937,-1.4220766420372764,-1.3261079223437469,0.0,-14,66,64,0.0,1034,-10,15,0,0,0,0,0,0,0,0,4,0.14541456959375534,-4.164128445912899,0.15510887423333902,-4.441737008973759
66,2/10/19 14:45,2/10/19 15:44,37,2,2019-02-10 14:00:00,2019-02-10 14:45:00,2019-02-10 15:44:00,0.3,-11,76,64,0.0,1035,-6,17,0,0,0,0,0,0,0,0,0,0,5,-3.605714989981951,-1.456803418839658,-1.545306424277979,-0.6243443223598534,0.0,-14,78,63,0.0,1033,-9,17,0,0,0,0,0,0,0,0,5,0.21806648434559978,-4.160956394810724,0.24714201559167975,-4.715750580785488
66,2/10/19 15:35,2/10/19 16:34,16,1,2019-02-10 15:00:00,2019-02-10 15:35:00,2019-02-10 16:34:00,0.3,-11,88,64,0.0,1035,-6,19,0,0,0,0,0,0,0,0,0,0,5,-3.886519882852039,-0.13572026495417014,-1.6656513783651596,-0.05816582783750149,0.0,-14,90,61,0.0,1032,-9,19,0,0,0,0,0,0,0,0,5,0.36314892811524124,-4.15081124204894,0.41156878519727336,-4.704252740988799
66,2/10/19 16:15,2/10/19 17:14,0,2,2019-02-10 16:00:00,2019-02-10 16:15:00,2019-02-10 17:14:00,0.3,-10,87,65,0.0,1034,-6,19,0,0,0,0,0,0,0,0,0,0,4,-3.095326363646516,1.859859714952974,-1.4286121678368535,0.8583967915167573,0.0,-14,92,63,0.0,1032,-10,19,0,0,0,0,0,0,0,0,4,0.4064995793742061,-3.8675851486543964,0.4645709478562356,-4.420097312747882
66,2/10/19 18:45,2/10/19 19:44,21,1,2019-02-10 18:00:00,2019-02-10 18:45:00,2019-02-10 19:44:00,0.3,-10,85,68,0.0,1033,-7,18,0,0,0,0,0,0,0,0,0,0,3,0.29051914249219374,3.320648993639152,0.12104964270508073,1.3836037473496465,0.0,-14,96,66,0.0,1031,-11,18,0,0,0,0,0,0,0,0,3,0.47799419873403814,-3.017936596262921,0.6083562529342303,-3.8410102134255357
66,2/10/19 19:30,2/10/19 20:29,23,1,2019-02-10 19:00:00,2019-02-10 19:30:00,2019-02-10 20:29:00,0.3,-9,89,69,0.0,1032,-8,16,0,0,0,0,0,0,0,0,0,0,1,0.24209928541016146,2.767207494699293,0.169469499787113,1.9370452462895051,0.0,-14,97,68,0.0,1030,-11,18,0,0,0,0,0,0,0,0,3,0.7908359711465924,-2.9514400247721526,0.934624329536882,-3.4880654838216354
66,2/10/19 21:45,2/10/19 22:44,5,0,2019-02-10 21:00:00,2019-02-10 21:45:00,2019-02-10 22:44:00,0.3,-9,96,71,0.1,1029,-11,11,0,0,0,0,0,0,0,0,0,0,2,0.15501438609805657,2.216809000577387,0.21314478088482777,3.0481123757939073,0.0,-15,100,72,0.0,1029,-12,17,0,0,0,0,0,0,0,0,3,1.1349762493488667,-2.22751631047092,1.3871931936486146,-2.722519935020013
66,2/10/19 8:00,2/10/19 8:59,91,2,2019-02-10 08:00:00,2019-02-10 08:00:00,2019-02-10 08:59:00,0.3,-12,20,67,0.0,1038,-8,10,0,0,0,0,0,0,0,0,0,0,4,-0.7507922168419104,-3.5321996693165203,-0.5775324744937772,-2.7170766687050154,0.0,-16,70,75,0.0,1037,-14,10,0,0,0,0,0,0,0,0,2,-0.048478906770231936,-2.7773547087677533,-0.0824141415093943,-4.721503004905181
66,2/10/19 9:00,2/10/19 9:59,3,0,2019-02-10 09:00:00,2019-02-10 09:00:00,2019-02-10 09:59:00,0.3,-12,22,66,0.0,1037,-7,10,0,0,0,0,0,0,0,0,0,0,5,-0.8736068452210227,-3.5038456782188763,-0.6720052655546328,-2.6952659063222124,0.0,-16,74,74,0.0,1037,-14,10,0,0,0,0,0,0,0,0,2,-0.05332679744725513,-3.055090179644529,-0.0824141415093943,-4.721503004905181
72,2/11/19 11:35,2/11/19 12:34,4,0,2019-02-11 11:00:00,2019-02-11 11:35:00,2019-02-11 12:34:00,2.6,-8,100,71,0.1,1025,-4,6,0,0,0,0,0,0,0,0,0,0,4,1.6649181929596089,4.120817131407945,3.1217216117992663,7.726532121389896,0.0,-17,22,65,0.0,1032,-13,12,0,0,0,0,0,0,0,0,4,2.6264404877758802,0.9043559846032129,3.414372634108644,1.1756627799841768
72,2/11/19 13:25,2/11/19 14:24,0,0,2019-02-11 13:00:00,2019-02-11 13:25:00,2019-02-11 14:24:00,2.6,-7,99,70,0.1,1024,-3,11,0,0,0,0,0,0,0,0,0,0,4,1.4592469178816962,4.491100215838225,2.575141619791229,7.92547096912628,0.0,-18,10,58,0.0,1033,-12,16,0,0,0,0,0,0,0,0,6,2.4148145657226707,0.6470476127563018,3.2197527542968944,0.8627301503417358
72,2/11/19 16:55,2/11/19 17:54,1,0,2019-02-11 16:00:00,2019-02-11 16:55:00,2019-02-11 17:54:00,2.6,-7,90,72,0.1,1021,-3,19,0,0,0,0,0,0,0,0,0,0,4,1.2096094779983395,4.851478631379982,2.016015796663899,8.085797718966639,0.0,-19,4,56,0.0,1034,-13,20,0,0,0,0,0,0,0,0,6,1.6728265158971458,1.8578620636934853,2.4163049674069885,2.6835785364461455
72,2/11/19 17:45,2/11/19 18:44,35,2,2019-02-11 17:00:00,2019-02-11 17:45:00,2019-02-11 18:44:00,2.6,-7,82,72,0.0,1020,-3,20,0,0,0,0,0,0,0,0,0,0,4,1.2096094779983395,4.851478631379982,2.0832163232193626,8.355324309598858,0.0,-19,5,59,0.0,1034,-13,20,0,0,0,0,0,0,0,0,6,0.17439118436031364,2.4939101256495606,0.271275175671599,3.8794157510104275
72,2/11/19 21:55,2/11/19 22:54,16,1,2019-02-11 21:00:00,2019-02-11 21:55:00,2019-02-11 22:54:00,2.6,-9,32,69,0.0,1024,-5,17,0,0,0,0,0,0,0,0,0,0,4,1.2497280796881385,5.41316702658464,2.1245377354698354,9.202383945193889,0.0,-19,9,70,0.0,1036,-16,17,0,0,0,0,0,0,0,0,3,-1.05654565435175,-2.2657694675916242,-2.582667155082055,-5.5385475874461925
72,2/11/19 7:25,2/11/19 8:24,47,2,2019-02-11 07:00:00,2019-02-11 07:25:00,2019-02-11 08:24:00,2.6,-6,100,81,0.2,1023,-4,2,0,0,0,0,0,0,0,0,0,0,2,1.8451192178660156,4.346828474636523,2.930483463669554,6.903786400893302,0.0,-16,68,80,0.0,1029,-14,10,0,0,0,0,0,0,0,0,2,2.435925161963088,0.5623776358596625,3.789216918609248,0.8748096557816972
72,2/11/19 8:15,2/11/19 9:14,28,1,2019-02-11 08:00:00,2019-02-11 08:15:00,2019-02-11 09:14:00,2.6,-6,100,79,0.2,1024,-4,2,0,0,0,0,0,0,0,0,0,0,2,1.9207008145246118,4.3139646610900595,3.16350722392289,7.1053535594424515,0.0,-16,55,78,0.0,1030,-14,10,0,0,0,0,0,0,0,0,2,2.6564020998973206,0.8121436242298243,3.7189629398562487,1.137001073921754
72,2/11/19 9:30,2/11/19 10:29,5,0,2019-02-11 09:00:00,2019-02-11 09:30:00,2019-02-11 10:29:00,2.6,-7,100,77,0.2,1024,-4,2,0,0,0,0,0,0,0,0,0,0,3,1.9956973471088586,4.279786772117514,3.404424886244523,7.3008127289063465,0.0,-16,42,76,0.0,1030,-14,10,0,0,0,0,0,0,0,0,2,2.8712830079569422,1.0450615490506543,3.6543601919451993,1.3300783351553782
63,2/12/19 10:30,2/12/19 11:29,0,2,2019-02-12 10:00:00,2019-02-12 10:30:00,2019-02-12 11:29:00,1.4,-7,100,74,0.3,1020,-4,0,0,0,0,0,0,1,0,0,0,0,3,0.2714405299083417,7.773039765704078,0.504103841258349,14.435645279164717,0.0,-21,53,68,0.0,1029,-17,10,0,0,0,0,0,0,0,0,4,1.3122144836725453,5.683825377913872,1.8121057155478006,7.849092188547728
63,2/12/19 11:25,2/12/19 12:24,0,2,2019-02-12 11:00:00,2019-02-12 11:25:00,2019-02-12 12:24:00,1.4,-7,100,70,0.8,1021,-3,0,0,0,0,0,0,1,0,0,0,0,4,-0.1163493762485565,6.665651301042609,-0.2617860965592521,14.997715427345868,0.0,-20,68,67,0.0,1028,-16,10,0,0,0,0,0,0,0,0,4,1.2190574704612593,6.271507005360076,1.5370724627555006,7.907552311106182
63,2/12/19 12:25,2/12/19 13:24,0,2,2019-02-12 12:00:00,2019-02-12 12:25:00,2019-02-12 13:24:00,1.4,-7,100,66,1.1,1021,-2,0,0,0,0,0,0,1,0,0,0,0,5,-0.2907553124607979,5.547941859747632,-0.828652640513274,15.811634300280753,0.0,-19,82,66,0.0,1026,-16,10,0,0,0,0,0,0,0,0,3,1.157654517779536,6.565385020081387,1.4470681472244202,8.206731275101735
63,2/12/19 13:30,2/12/19 14:29,0,2,2019-02-12 13:00:00,2019-02-12 13:30:00,2019-02-12 14:29:00,1.4,-7,100,66,0.5,1021,-2,1,0,0,0,0,0,1,0,0,0,0,5,-0.3875359652451408,5.542022501443467,-1.0657239044241373,15.240561878969537,0.0,-19,84,67,0.0,1025,-15,10,0,0,0,0,0,0,0,0,4,0.9664798677782339,6.876861588483127,1.2370942307561394,8.802382833258402
63,2/12/19 15:45,2/12/19 16:44,0,2,2019-02-12 15:00:00,2019-02-12 15:45:00,2019-02-12 16:44:00,1.4,-7,100,64,0.8,1021,-2,3,1,1,1,0,1,0,0,0,0,0,5,-0.710904503196693,5.7898525512410455,-1.7941875556868918,14.61248501027502,0.0,-17,88,68,0.6,1021,-14,10,0,0,0,0,0,0,0,0,3,0.754927790266386,7.182658133215307,1.0162489484355195,9.668962871635989
63,2/12/19 17:00,2/12/19 17:59,0,2,2019-02-12 17:00:00,2019-02-12 17:00:00,2019-02-12 17:59:00,1.4,-6,100,71,0.7,1017,-3,7,0,0,1,0,0,0,0,0,0,0,3,-0.5568283564433721,6.3645772378083745,-1.210496427050809,13.836037473496466,0.0,-16,96,70,0.9,1018,-14,10,1,0,0,0,0,0,0,0,2,0.6536680706074359,7.471460235688092,0.992607070181662,11.345550728267103
63,2/12/19 17:45,2/12/19 18:44,0,2,2019-02-12 17:00:00,2019-02-12 17:45:00,2019-02-12 18:44:00,1.4,-6,100,71,0.7,1017,-3,7,0,0,1,0,0,0,0,0,0,0,3,-0.5568283564433721,6.3645772378083745,-1.210496427050809,13.836037473496466,0.0,-16,96,70,0.9,1018,-14,10,1,0,0,0,0,0,0,0,2,0.6536680706074359,7.471460235688092,0.992607070181662,11.345550728267103
63,2/12/19 18:35,2/12/19 19:34,0,2,2019-02-12 18:00:00,2019-02-12 18:35:00,2019-02-12 19:34:00,1.4,-5,100,75,1.0,1015,-4,10,0,0,1,0,0,0,0,0,0,0,1,-0.465043158294169,6.650427001732162,-0.949463114850595,13.577955128536496,0.0,-15,100,71,1.2,1017,-14,10,1,0,0,0,0,0,0,0,1,0.542550351343198,7.758831502020855,0.8719559218015682,12.469550628247802
63,2/12/19 19:25,2/12/19 20:24,0,2,2019-02-12 19:00:00,2019-02-12 19:25:00,2019-02-12 20:24:00,1.4,-4,100,80,0.5,1009,-6,9,0,0,1,0,0,0,0,0,0,0,2,-1.2167125058684636,7.682020426851071,-1.998884831069619,12.620462129826759,0.0,-15,100,72,0.6,1015,-16,9,1,0,0,0,0,0,0,0,1,0.28113483454792537,8.050648328764938,0.44593801342084716,12.769993900799557
63,2/12/19 20:55,2/12/19 21:54,0,2,2019-02-12 20:00:00,2019-02-12 20:55:00,2019-02-12 21:54:00,1.4,-2,100,85,0.5,1004,-7,9,0,0,0,0,0,0,0,0,0,0,5,-2.150416849774825,8.62485090023108,-2.956823168440384,11.859169987817733,0.0,-14,100,73,0.6,1014,-17,8,1,0,0,0,0,0,0,0,3,0.14058882963367164,8.054328655426485,0.2278508618200885,13.05356713120844
63,2/12/19 21:55,2/12/19 22:54,0,2,2019-02-12 21:00:00,2019-02-12 21:55:00,2019-02-12 22:54:00,1.4,-1,100,90,0.6,998,-9,9,0,0,0,0,0,0,0,0,0,0,8,-3.420201433256687,9.396926207859085,-3.990235005466135,10.963080575835598,0.0,-13,100,74,0.8,1012,-19,7,1,0,0,0,0,0,0,0,6,-0.14543672031069563,8.332064126303262,-0.23754664317413615,13.609038072961992
63,2/12/19 6:50,2/12/19 7:49,0,2,2019-02-12 06:00:00,2019-02-12 06:50:00,2019-02-12 07:49:00,1.4,-9,86,77,0.1,1021,-6,7,0,0,0,0,0,0,0,0,0,0,3,1.4303902043117864,10.177755150955027,1.7010045672896916,12.103276395730303,0.0,-21,24,71,0.0,1033,-19,10,0,0,0,0,0,0,0,0,2,1.4568034188396577,3.605714989981951,2.705492063559364,6.6963278385379095
63,2/12/19 7:30,2/12/19 8:29,7,1,2019-02-12 07:00:00,2019-02-12 07:30:00,2019-02-12 08:29:00,1.4,-8,91,77,0.0,1021,-5,4,0,0,0,0,0,0,0,0,0,0,3,1.2186934340514748,9.92546151641322,1.5572193879546623,12.682534159861337,0.0,-21,29,70,0.0,1032,-18,10,0,0,0,0,0,0,0,0,3,1.4250839305236203,3.915385919941285,2.5651510749425164,7.047694655894312
63,2/12/19 8:30,2/12/19 9:29,0,2,2019-02-12 08:00:00,2019-02-12 08:30:00,2019-02-12 09:29:00,1.4,-8,95,77,0.5,1020,-5,2,0,0,0,0,0,0,0,0,0,0,3,0.9872132641945047,9.392706789589248,1.3937128435687127,13.260291938243645,0.0,-21,34,70,0.0,1032,-18,10,0,0,0,0,0,0,0,0,3,1.3806441611907014,4.515883569825445,2.192787785420526,7.172285669722766
63,2/12/19 9:20,2/12/19 10:19,0,2,2019-02-12 09:00:00,2019-02-12 09:20:00,2019-02-12 10:19:00,1.4,-8,100,77,0.7,1019,-5,0,0,0,0,1,0,0,0,0,0,0,3,0.6200575443922263,8.867236002309548,0.9688399131128536,13.85505625360867,0.0,-21,39,69,0.0,1031,-18,10,0,0,0,0,0,0,0,0,3,1.3659894047077483,5.097941860970082,2.01303701746405,7.512756426692754
65,2/13/19 10:30,2/13/19 11:29,78,2,2019-02-13 10:00:00,2019-02-13 10:30:00,2019-02-13 11:29:00,0.0,-6,100,72,0.0,1000,-2,7,0,0,0,0,0,0,0,0,0,0,4,-4.2933312324667785,-9.6429798306719,-5.0842080384475015,-11.419318220532512,6.5,-6,100,84,0.8,996,-4,7,1,0,0,0,0,0,0,0,2,-5.2867954243804585,-2.465273193487412,-7.552564891972084,-3.5218188478391608
65,2/13/19 11:25,2/13/19 12:24,97,2,2019-02-13 11:00:00,2019-02-13 11:25:00,2019-02-13 12:24:00,0.0,-6,100,71,0.1,1001,-2,5,0,0,0,0,0,0,0,0,0,0,4,-3.782772800755952,-9.854460057470462,-4.479599369316259,-11.66975533121502,6.5,-6,100,81,0.1,996,-4,6,0,0,0,0,0,0,0,0,2,-4.77838692501912,-3.3458625453811006,-7.281351504791041,-5.098457212009296
65,2/13/19 12:25,2/13/19 13:24,33,2,2019-02-13 12:00:00,2019-02-13 12:25:00,2019-02-13 13:24:00,0.0,-6,100,70,0.1,1002,-2,3,0,0,0,0,0,0,0,0,0,0,4,-3.2618460517355574,-10.038929894226621,-3.8627124296868445,-11.888206453689419,6.5,-6,100,78,0.1,996,-3,5,1,0,0,0,0,0,0,0,3,-4.124789556921528,-4.1247895569215265,-6.678230711206284,-6.6782307112062815
65,2/13/19 13:30,2/13/19 14:29,55,2,2019-02-13 13:00:00,2019-02-13 13:30:00,2019-02-13 14:29:00,0.0,-7,100,69,0.0,1004,-2,6,0,0,0,0,0,0,0,0,0,0,5,-2.832939490341378,-9.879634097143835,-3.3689010155410974,-11.748754061468343,6.5,-6,100,77,0.1,996,-3,7,0,0,0,0,0,0,0,0,3,-4.0521738276774855,-4.196148835308796,-6.367701729207478,-6.593948169770965
65,2/13/19 15:45,2/13/19 16:44,57,2,2019-02-13 15:00:00,2019-02-13 15:45:00,2019-02-13 16:44:00,0.0,-7,100,67,0.0,1006,-2,11,0,0,0,0,0,0,0,0,0,0,5,-1.8550874550497474,-9.543597616852287,-2.332109943491111,-11.997665575471446,6.5,-7,99,74,0.1,995,-4,11,1,0,0,0,0,0,0,0,3,-3.571042276036331,-4.255802461772099,-5.71366764165813,-6.809283938835359
65,2/13/19 17:00,2/13/19 17:59,0,2,2019-02-13 17:00:00,2019-02-13 17:00:00,2019-02-13 17:59:00,0.0,-7,100,69,0.1,1008,-3,12,0,0,0,0,0,0,0,0,0,0,4,-1.2370942307561328,-8.802382833258404,-1.7396637620008117,-12.378350859269629,6.5,-8,95,74,0.1,995,-5,13,0,0,0,0,0,0,0,0,3,-3.8458468341934493,-4.749225320014824,-5.06952537234591,-6.260342467292268
65,2/13/19 17:45,2/13/19 18:44,33,2,2019-02-13 17:00:00,2019-02-13 17:45:00,2019-02-13 18:44:00,0.0,-7,100,69,0.1,1008,-3,12,0,0,0,0,0,0,0,0,0,0,4,-1.2370942307561328,-8.802382833258404,-1.7396637620008117,-12.378350859269629,6.5,-8,95,74,0.1,995,-5,13,0,0,0,0,0,0,0,0,3,-3.8458468341934493,-4.749225320014824,-5.06952537234591,-6.260342467292268
65,2/13/19 18:35,2/13/19 19:34,72,2,2019-02-13 18:00:00,2019-02-13 18:35:00,2019-02-13 19:34:00,0.0,-7,100,69,0.1,1009,-3,13,0,0,0,0,0,0,0,0,0,0,4,-0.8710705272304446,-8.287682461402278,-1.3066057908456667,-12.431523692103417,6.5,-8,93,73,0.2,995,-5,13,0,0,0,0,0,0,0,0,3,-3.933392759025039,-5.034513148042946,-4.788478141421786,-6.128972528052282
65,2/13/19 19:25,2/13/19 20:24,14,1,2019-02-13 19:00:00,2019-02-13 19:25:00,2019-02-13 20:24:00,0.0,-7,100,71,0.1,1011,-3,12,0,0,0,0,0,0,0,0,0,0,4,-0.8129991587484149,-7.735170297308793,-1.3066057908456667,-12.431523692103417,6.5,-9,92,73,0.1,995,-5,12,0,0,0,0,0,0,0,0,4,-3.572621327729775,-5.296628935768321,-4.349278138105813,-6.448070008761433
65,2/13/19 20:55,2/13/19 21:54,10,1,2019-02-13 20:00:00,2019-02-13 20:55:00,2019-02-13 21:54:00,0.0,-7,100,72,0.0,1012,-3,10,0,0,0,0,0,0,0,0,0,0,4,-0.6294581420664207,-7.194739486218162,-1.0652368558047118,-12.17571297667689,6.5,-9,90,73,0.0,996,-6,12,0,0,0,0,0,0,0,0,3,-3.2905210341475706,-5.4763466433746055,-3.8627855618254086,-6.428754755265841
65,2/13/19 21:55,2/13/19 22:54,10,1,2019-02-13 21:00:00,2019-02-13 21:55:00,2019-02-13 22:54:00,0.0,-7,100,73,0.0,1013,-3,9,0,0,0,0,0,0,0,0,0,0,4,-0.5568283564433721,-6.3645772378083745,-1.0410269272636958,-11.89899222720696,6.5,-9,88,73,0.0,997,-6,11,0,0,0,0,0,0,0,0,3,-2.9004948594471056,-5.692541682314572,-3.404928748046602,-6.682548931412758
